object_1,object_2,visual_similarity,semantic_similarity,context_1,context_2,same_context,alignment_difference,multimodal_similarity
37857,40282,0.646766185760498,0.4662547707557678,Other,Other,True,0.18051141500473022,0.5565105080604553
37857,53237,0.648677408695221,0.4853624105453491,Other,Other,True,0.16331499814987183,0.5670199394226074
37857,451302,0.6448185443878174,0.45244985818862915,Other,Other,True,0.19236868619918823,0.5486342310905457
37857,752005,0.6894129514694214,0.47475531697273254,Other,East_Asia,False,0.21465763449668884,0.5820841789245605
37878,38970,0.40607213973999023,0.6657701730728149,Other,Other,True,0.2596980333328247,0.5359212160110474
37878,45449,0.39839428663253784,0.6640738248825073,Other,Other,True,0.2656795382499695,0.5312341451644897
37878,60437,0.6314501762390137,0.49921393394470215,Other,Other,True,0.13223624229431152,0.5653321743011475
37878,437769,0.3492075204849243,0.691265344619751,Other,Other,True,0.34205782413482666,0.5202364921569824
37878,451302,0.6585642099380493,0.49370962381362915,Other,Other,True,0.16485458612442017,0.5761370062828064
37900,38634,0.42961585521698,0.725527822971344,Other,Other,True,0.295911967754364,0.5775719285011292
37900,451302,0.6790339946746826,0.49542054533958435,Other,Other,True,0.18361344933509827,0.5872273445129395
37904,38634,0.42708560824394226,0.6894820332527161,Other,Other,True,0.2623964250087738,0.5582838654518127
37904,451302,0.6197162866592407,0.3963284194469452,Other,Other,True,0.22338786721229553,0.5080223679542542
38006,68308,0.38308411836624146,0.6930527687072754,Other,Other,True,0.30996865034103394,0.5380684733390808
38006,68310,0.42153072357177734,0.7106550931930542,Other,Other,True,0.28912436962127686,0.566092848777771
38006,325818,0.3637691140174866,0.6819830536842346,Other,Other,True,0.31821393966674805,0.5228761434555054
38006,436482,0.4351672828197479,0.7239134311676025,Other,Other,True,0.2887461483478546,0.5795403718948364
38006,453317,0.6551010608673096,0.46252721548080444,Other,Other,True,0.19257384538650513,0.5588141679763794
38057,436180,0.3928924798965454,0.6824356317520142,Other,Other,True,0.28954315185546875,0.5376640558242798
38057,436482,0.4046851694583893,0.6775189638137817,Other,Other,True,0.27283379435539246,0.5411020517349243
38057,436607,0.3909519910812378,0.6716257929801941,Other,Other,True,0.2806738018989563,0.5312888622283936
38057,437508,0.3949340581893921,0.6562319993972778,Other,Other,True,0.26129794120788574,0.5255830883979797
38057,437878,0.43723347783088684,0.6550347208976746,Other,Other,True,0.21780124306678772,0.5461341142654419
38057,437936,0.43182605504989624,0.681693434715271,Other,Other,True,0.24986737966537476,0.556759774684906
38057,438779,0.3762739598751068,0.7026641964912415,Other,Other,True,0.32639023661613464,0.5394691228866577
38057,451302,0.638821005821228,0.4817991256713867,Other,Other,True,0.1570218801498413,0.5603100657463074
38122,203915,0.6555992364883423,0.4971100091934204,Other,Other,True,0.15848922729492188,0.5763546228408813
38122,308565,0.6273735761642456,0.4863569736480713,Other,Other,True,0.14101660251617432,0.5568652749061584
38122,310542,0.7022284269332886,0.4732195734977722,Other,Other,True,0.22900885343551636,0.5877240896224976
38122,312336,0.7289097309112549,0.42170947790145874,Other,Other,True,0.30720025300979614,0.5753096342086792
38122,313256,0.640608549118042,0.43857014179229736,Other,Other,True,0.20203840732574463,0.5395894050598145
38122,318622,0.6232331395149231,0.36721423268318176,Other,Other,True,0.25601890683174133,0.4952237010002136
38122,436482,0.36665648221969604,0.6606383323669434,Other,Other,True,0.2939818501472473,0.5136474370956421
38159,310681,0.6197778582572937,0.47249799966812134,Other,Other,True,0.14727985858917236,0.5461380481719971
38317,192770,0.6323814988136292,0.4603566825389862,Other,Other,True,0.17202481627464294,0.5463691353797913
38317,307598,0.6525270938873291,0.4293542206287384,Other,Other,True,0.2231728732585907,0.5409406423568726
38317,307599,0.627155065536499,0.40812787413597107,Other,Other,True,0.21902719140052795,0.5176414847373962
38317,310542,0.6412129402160645,0.4925196170806885,Other,Other,True,0.14869332313537598,0.5668662786483765
38317,324324,0.6753527522087097,0.5073185563087463,Other,Other,True,0.16803419589996338,0.591335654258728
38317,436482,0.38245582580566406,0.6588769555091858,Other,Other,True,0.27642112970352173,0.5206664800643921
38440,310513,0.42256152629852295,0.6573230028152466,Other,Other,True,0.23476147651672363,0.5399422645568848
38440,437061,0.40462708473205566,0.6601320505142212,Other,Other,True,0.2555049657821655,0.5323795676231384
38452,192770,0.7532626390457153,0.49579712748527527,Other,Other,True,0.25746551156044006,0.6245299577713013
38452,266450,0.6739349365234375,0.4666930139064789,Other,Other,True,0.20724192261695862,0.5703139901161194
38452,307598,0.6899442076683044,0.4432331919670105,Other,Other,True,0.24671101570129395,0.5665886998176575
38452,307599,0.6942627429962158,0.4296532869338989,Other,Other,True,0.2646094560623169,0.5619580149650574
38452,307634,0.7211239337921143,0.4585188627243042,Other,Other,True,0.26260507106781006,0.589821457862854
38452,308565,0.6409468054771423,0.48931342363357544,Other,Other,True,0.1516333818435669,0.5651301145553589
38452,309519,0.6691223978996277,0.39756956696510315,Other,Other,True,0.27155283093452454,0.5333459973335266
38452,310472,0.7024695873260498,0.4487111568450928,Other,Other,True,0.25375843048095703,0.5755903720855713
38452,310480,0.6420882940292358,0.4870705008506775,Other,Other,True,0.15501779317855835,0.5645793080329895
38452,310542,0.7033904194831848,0.3826378285884857,Other,Other,True,0.3207525908946991,0.5430141687393188
38452,310599,0.6695824861526489,0.43726006150245667,Other,Other,True,0.23232242465019226,0.5534213185310364
38452,312336,0.6693791151046753,0.3904866874217987,Other,Other,True,0.2788924276828766,0.529932975769043
38452,312581,0.6852145791053772,0.38031476736068726,Other,Other,True,0.30489981174468994,0.5327646732330322
38452,312807,0.630191445350647,0.5033867955207825,Other,Other,True,0.1268046498298645,0.5667891502380371
38452,313262,0.7267932891845703,0.47777259349823,Other,Other,True,0.24902069568634033,0.6022830009460449
38452,314217,0.6292283535003662,0.39446353912353516,Other,Other,True,0.23476481437683105,0.5118459463119507
38452,316304,0.6537291407585144,0.41419026255607605,Other,Other,True,0.23953887820243835,0.5339597463607788
38452,318345,0.6330165863037109,0.4846935272216797,Other,Other,True,0.14832305908203125,0.5588549971580505
38452,318662,0.6393688321113586,0.4648856520652771,Other,Other,True,0.17448318004608154,0.5521272420883179
38452,320347,0.6682612299919128,0.4563673138618469,Other,Other,True,0.21189391613006592,0.5623142719268799
38452,322973,0.6653441190719604,0.4701945185661316,Other,Other,True,0.19514960050582886,0.5677693486213684
38452,324599,0.7051265835762024,0.4965250790119171,Other,Other,True,0.20860150456428528,0.600825846195221
38452,450761,0.742729902267456,0.45609116554260254,Other,Other,True,0.2866387367248535,0.5994105935096741
38634,40513,0.41556352376937866,0.6647787094116211,Other,Other,True,0.24921518564224243,0.5401711463928223
38634,53180,0.43630173802375793,0.6812886595726013,Other,Other,True,0.24498692154884338,0.5587952136993408
38634,53187,0.36194461584091187,0.7027919888496399,Other,Other,True,0.340847373008728,0.5323683023452759
38634,78145,0.38430947065353394,0.7433634996414185,Other,Other,True,0.3590540289878845,0.5638365149497986
38634,78257,0.37044382095336914,0.7346195578575134,Other,Other,True,0.3641757369041443,0.5525317192077637
38634,78260,0.3721233606338501,0.6847167015075684,Other,Other,True,0.31259334087371826,0.528420090675354
38634,309519,0.6920942068099976,0.4670965075492859,Other,Other,True,0.22499769926071167,0.5795954465866089
38634,310552,0.6640687584877014,0.49496015906333923,Other,Other,True,0.16910859942436218,0.5795145034790039
38634,310681,0.6476403474807739,0.503082275390625,Other,Other,True,0.14455807209014893,0.5753613710403442
38634,313256,0.6759402751922607,0.49991822242736816,Other,Other,True,0.17602205276489258,0.5879292488098145
38634,317802,0.6548103094100952,0.4713916480541229,Other,Other,True,0.1834186613559723,0.5631009936332703
38634,322619,0.6468050479888916,0.5037372708320618,Other,Other,True,0.14306777715682983,0.5752711892127991
38634,446563,0.37642812728881836,0.7217504978179932,Other,South_Asia,False,0.3453223705291748,0.5490893125534058
38634,451286,0.34479057788848877,0.6741803884506226,Other,South_Asia,False,0.3293898105621338,0.5094854831695557
38634,451287,0.3910961151123047,0.6558458209037781,Other,South_Asia,False,0.2647497057914734,0.5234709978103638
38634,453267,0.3808087110519409,0.6633029580116272,Other,South_Asia,False,0.2824942469596863,0.5220558643341064
38634,454357,0.402834951877594,0.6870720982551575,Other,South_Asia,False,0.2842371463775635,0.5449535846710205
38634,456342,0.4192395806312561,0.6714923977851868,Other,South_Asia,False,0.25225281715393066,0.5453660488128662
38634,678610,0.3335607945919037,0.6603010296821594,Other,Himalayan,False,0.32674023509025574,0.49693095684051514
38777,78257,0.36366814374923706,0.6825681924819946,Other,Other,True,0.31890004873275757,0.5231181383132935
38777,309519,0.6256405115127563,0.4879576563835144,Other,Other,True,0.13768285512924194,0.5567991137504578
38777,436482,0.35149717330932617,0.7222568988800049,Other,Other,True,0.3707597255706787,0.5368770360946655
38777,446563,0.38754573464393616,0.6655938625335693,Other,South_Asia,False,0.2780481278896332,0.5265698432922363
38945,53180,0.43177711963653564,0.6718316078186035,Other,Other,True,0.24005448818206787,0.5518044233322144
38945,53660,0.4428305923938751,0.6653485298156738,Other,Other,True,0.2225179374217987,0.5540895462036133
38945,78257,0.43004852533340454,0.7055075168609619,Other,Other,True,0.2754589915275574,0.5677779912948608
38945,78260,0.389415979385376,0.6718199253082275,Other,Other,True,0.28240394592285156,0.5306179523468018
38945,310498,0.6264520287513733,0.4982662796974182,Other,Other,True,0.12818574905395508,0.5623592138290405
38945,310542,0.6261088848114014,0.48748499155044556,Other,Other,True,0.1386238932609558,0.5567969083786011
38945,313256,0.6312160491943359,0.4931049346923828,Other,Other,True,0.13811111450195312,0.5621605515480042
38950,39482,0.43144625425338745,0.7326799631118774,Other,Other,True,0.30123370885849,0.5820631384849548
38950,53180,0.38413113355636597,0.6562521457672119,Other,Other,True,0.27212101221084595,0.5201916694641113
38950,53187,0.40011635422706604,0.6573954820632935,Other,Other,True,0.2572791278362274,0.5287559628486633
38950,78145,0.3492940068244934,0.6779873371124268,Other,Other,True,0.32869333028793335,0.5136406421661377
38950,78257,0.3733227849006653,0.662888765335083,Other,Other,True,0.2895659804344177,0.5181057453155518
38950,197461,0.43254053592681885,0.6700555086135864,Other,Other,True,0.23751497268676758,0.5512980818748474
38950,309227,0.4012148976325989,0.6868373155593872,Other,Other,True,0.28562241792678833,0.5440261363983154
38950,309389,0.39655178785324097,0.6569523811340332,Other,Other,True,0.26040059328079224,0.5267521142959595
38950,310364,0.40117329359054565,0.6778700947761536,Other,Other,True,0.2766968011856079,0.5395217537879944
38950,310513,0.39577415585517883,0.6620738506317139,Other,Other,True,0.26629969477653503,0.5289240479469299
38950,316691,0.3830491900444031,0.6662468314170837,Other,Other,True,0.28319764137268066,0.5246479511260986
38950,325818,0.3694961965084076,0.6578612327575684,Other,Other,True,0.28836503624916077,0.5136787295341492
38950,453312,0.3166729211807251,0.701189398765564,Other,Other,True,0.38451647758483887,0.5089311599731445
38950,454738,0.3672274053096771,0.7038494348526001,Other,South_Asia,False,0.336622029542923,0.5355384349822998
38970,207157,0.6655634045600891,0.4808061420917511,Other,Other,True,0.184757262468338,0.5731847286224365
38970,237451,0.6655634045600891,0.4808061420917511,Other,Other,True,0.184757262468338,0.5731847286224365
38970,309519,0.6746305227279663,0.48511213064193726,Other,Other,True,0.18951839208602905,0.5798713564872742
38970,310542,0.7269316911697388,0.5081087350845337,Other,Other,True,0.21882295608520508,0.617520272731781
38970,310681,0.6358727216720581,0.4851393699645996,Other,Other,True,0.1507333517074585,0.5605061054229736
38970,313256,0.7632394433021545,0.49605515599250793,Other,Other,True,0.2671842873096466,0.6296473145484924
38970,316846,0.6529206037521362,0.46150022745132446,Other,Other,True,0.19142037630081177,0.5572104454040527
38970,317802,0.6321152448654175,0.47845569252967834,Other,Other,True,0.15365955233573914,0.5552855134010315
38970,436482,0.36201587319374084,0.6625260710716248,Other,Other,True,0.3005101978778839,0.512270987033844
38970,446563,0.43249207735061646,0.6847224235534668,Other,South_Asia,False,0.25223034620285034,0.5586072206497192
38970,453267,0.4262969195842743,0.6581038236618042,Other,South_Asia,False,0.2318069040775299,0.5422003865242004
38970,454357,0.4229122996330261,0.661191463470459,Other,South_Asia,False,0.23827916383743286,0.5420519113540649
38970,456342,0.42778152227401733,0.692585289478302,Other,South_Asia,False,0.26480376720428467,0.5601835250854492
38970,678610,0.4277084767818451,0.6598823070526123,Other,Himalayan,False,0.2321738302707672,0.5437954664230347
39046,53427,0.3897162079811096,0.6567062139511108,Other,Other,True,0.2669900059700012,0.5232112407684326
39046,310498,0.6206841468811035,0.48414719104766846,Other,Other,True,0.13653695583343506,0.552415668964386
39046,312581,0.6281032562255859,0.46698030829429626,Other,Other,True,0.16112294793128967,0.5475417971611023
39046,318622,0.6281304359436035,0.5025854110717773,Other,Other,True,0.12554502487182617,0.5653579831123352
39046,436482,0.3202572464942932,0.6859579086303711,Other,Other,True,0.3657006621360779,0.5031076073646545
39047,310498,0.6204848289489746,0.49740901589393616,Other,Other,True,0.12307581305503845,0.558946967124939
39047,312336,0.7302390336990356,0.5083313584327698,Other,Other,True,0.22190767526626587,0.6192852258682251
39047,436482,0.3226672410964966,0.6819462180137634,Other,Other,True,0.35927897691726685,0.5023067593574524
39047,446563,0.42151400446891785,0.6793617010116577,Other,South_Asia,False,0.25784769654273987,0.5504378080368042
39048,53194,0.4143768548965454,0.6738736629486084,Other,Other,True,0.259496808052063,0.5441253185272217
39048,68308,0.4290131628513336,0.6871166825294495,Other,Other,True,0.25810351967811584,0.5580649375915527
39048,266450,0.6856138706207275,0.504391074180603,Other,Other,True,0.1812227964401245,0.5950025320053101
39048,307634,0.6814202666282654,0.4986671805381775,Other,Other,True,0.1827530860900879,0.5900437831878662
39048,310498,0.6484972238540649,0.46577125787734985,Other,Other,True,0.1827259659767151,0.5571342706680298
39048,312336,0.7047977447509766,0.4967459440231323,Other,Other,True,0.20805180072784424,0.6007718443870544
39048,436482,0.3054927587509155,0.6854438185691833,Other,Other,True,0.3799510598182678,0.4954683184623718
39054,53194,0.40751513838768005,0.6628535985946655,Other,Other,True,0.2553384602069855,0.535184383392334
39054,68308,0.4376036524772644,0.6619102954864502,Other,Other,True,0.2243066430091858,0.5497570037841797
39054,310498,0.6374738216400146,0.49959611892700195,Other,Other,True,0.1378777027130127,0.5685349702835083
39054,313256,0.6872435212135315,0.5082024335861206,Other,Other,True,0.1790410876274109,0.5977230072021484
39054,436482,0.30491209030151367,0.6956339478492737,Other,Other,True,0.39072185754776,0.5002730488777161
39054,436513,0.27779853343963623,0.6593143939971924,Other,Other,True,0.38151586055755615,0.4685564637184143
39092,39482,0.41530680656433105,0.664883553981781,Other,Other,True,0.24957674741744995,0.5400952100753784
39092,40513,0.3357127010822296,0.6692276000976562,Other,Other,True,0.33351489901542664,0.5024701356887817
39092,53180,0.40956825017929077,0.6603264212608337,Other,Other,True,0.25075817108154297,0.534947395324707
39092,309227,0.424969881772995,0.6892495155334473,Other,Other,True,0.26427963376045227,0.5571097135543823
39092,325818,0.3878152072429657,0.6867613196372986,Other,Other,True,0.2989461123943329,0.537288248538971
39134,197460,0.6381434202194214,0.43743324279785156,Other,Other,True,0.20071017742156982,0.5377883911132812
39134,201718,0.623536229133606,0.48911526799201965,Other,Other,True,0.1344209611415863,0.5563257932662964
39134,203915,0.7353986501693726,0.4883943498134613,Other,Other,True,0.24700430035591125,0.6118965148925781
39134,207157,0.6581991910934448,0.48250219225883484,Other,Other,True,0.17569699883460999,0.5703507661819458
39134,236643,0.666561484336853,0.5032225847244263,Other,Other,True,0.16333889961242676,0.5848920941352844
39134,237451,0.6581991910934448,0.48250219225883484,Other,Other,True,0.17569699883460999,0.5703507661819458
39134,312694,0.6290620565414429,0.4074006676673889,Other,Other,True,0.22166138887405396,0.5182313919067383
39134,313658,0.74803227186203,0.4796144962310791,Other,Other,True,0.2684177756309509,0.6138234734535217
39134,315735,0.6825190782546997,0.43787217140197754,Other,Other,True,0.24464690685272217,0.5601956844329834
39134,317802,0.6789271831512451,0.46299809217453003,Other,Other,True,0.2159290909767151,0.57096266746521
39134,317803,0.6253077983856201,0.49457794427871704,Other,Other,True,0.13072985410690308,0.5599429607391357
39134,452211,0.6528617143630981,0.45426422357559204,Other,Other,True,0.1985974907875061,0.5535629987716675
39482,68308,0.3436968922615051,0.7404624819755554,Other,Other,True,0.3967655897140503,0.5420796871185303
39482,68310,0.40048748254776,0.7587476968765259,Other,Other,True,0.35826021432876587,0.5796176195144653
39482,78257,0.4389275312423706,0.6717149615287781,Other,Other,True,0.23278743028640747,0.555321216583252
39482,320962,0.420728862285614,0.6804314851760864,Other,Other,True,0.2597026228904724,0.5505802035331726
39482,451725,0.625748336315155,0.4405823349952698,Other,Other,True,0.18516600131988525,0.5331653356552124
39569,41865,0.36050155758857727,0.6625831723213196,East_Asia,Other,False,0.3020816147327423,0.5115423798561096
39569,53167,0.4362339973449707,0.6745848655700684,East_Asia,Other,False,0.23835086822509766,0.5554094314575195
39569,68308,0.3859368562698364,0.65787273645401,East_Asia,Other,False,0.2719358801841736,0.5219048261642456
39569,68310,0.37003064155578613,0.6633369326591492,East_Asia,Other,False,0.29330629110336304,0.51668381690979
39569,453975,0.6709953546524048,0.4422120153903961,East_Asia,South_Asia,False,0.22878333926200867,0.556603729724884
39569,454357,0.7079406976699829,0.49025800824165344,East_Asia,South_Asia,False,0.21768268942832947,0.5990993976593018
39569,454359,0.6721152067184448,0.48444244265556335,East_Asia,South_Asia,False,0.18767276406288147,0.5782787799835205
39569,503651,0.3271324038505554,0.698411762714386,East_Asia,East_Asia,True,0.37127935886383057,0.5127720832824707
39742,53650,0.3338896632194519,0.6716429591178894,Other,Other,True,0.3377532958984375,0.5027663707733154
39742,503651,0.40933096408843994,0.6712881326675415,Other,East_Asia,False,0.26195716857910156,0.5403095483779907
39895,41865,0.4191465377807617,0.7441065311431885,Other,Other,True,0.32495999336242676,0.5816265344619751
39895,53167,0.4062185287475586,0.6590879559516907,Other,Other,True,0.2528694272041321,0.532653272151947
39895,68308,0.3752800226211548,0.6727052330970764,Other,Other,True,0.29742521047592163,0.523992657661438
39895,68310,0.38303107023239136,0.7113230228424072,Other,Other,True,0.32829195261001587,0.5471770763397217
39895,309540,0.4062359929084778,0.6607320308685303,Other,Other,True,0.2544960379600525,0.5334840416908264
39895,313289,0.39549610018730164,0.6573362946510315,Other,Other,True,0.26184019446372986,0.5264161825180054
39895,323479,0.3672184944152832,0.6698809862136841,Other,Other,True,0.3026624917984009,0.5185497999191284
39895,503651,0.33901429176330566,0.7414122819900513,Other,East_Asia,False,0.4023979902267456,0.5402133464813232
39901,313289,0.43753498792648315,0.6570417881011963,Other,Other,True,0.21950680017471313,0.5472882986068726
39901,503651,0.4177234172821045,0.7030419111251831,Other,East_Asia,False,0.2853184938430786,0.5603826642036438
39931,41865,0.4070233702659607,0.7367929220199585,Other,Other,True,0.3297695517539978,0.571908175945282
39931,435844,0.4337843060493469,0.6609349846839905,Other,Other,True,0.22715067863464355,0.5473597049713135
39931,448183,0.6360490322113037,0.507651150226593,Other,South_Asia,False,0.1283978819847107,0.5718501806259155
39931,451725,0.643815279006958,0.5035878419876099,Other,Other,True,0.14022743701934814,0.5737015604972839
39931,503651,0.3382128179073334,0.6627439856529236,Other,East_Asia,False,0.3245311677455902,0.5004783868789673
39959,41865,0.44174546003341675,0.726920485496521,Other,Other,True,0.28517502546310425,0.5843329429626465
39959,53176,0.4368746280670166,0.6568002700805664,Other,Other,True,0.2199256420135498,0.5468374490737915
39959,68308,0.42635124921798706,0.6612036228179932,Other,Other,True,0.2348523736000061,0.5437774658203125
39959,68310,0.42135897278785706,0.6822176575660706,Other,Other,True,0.2608586847782135,0.551788330078125
39959,503651,0.3054700195789337,0.6623483896255493,Other,East_Asia,False,0.3568783700466156,0.4839091897010803
40080,451287,0.6477332711219788,0.47551751136779785,Other,South_Asia,False,0.1722157597541809,0.5616253614425659
40080,451725,0.6213405132293701,0.4450952410697937,Other,Other,True,0.17624527215957642,0.5332179069519043
40080,454353,0.6306954622268677,0.42405664920806885,Other,South_Asia,False,0.20663881301879883,0.527376115322113
40282,68308,0.31492695212364197,0.6633861064910889,Other,Other,True,0.3484591543674469,0.4891565442085266
40282,68310,0.3719247579574585,0.6713635921478271,Other,Other,True,0.29943883419036865,0.521644115447998
40282,436896,0.6461893320083618,0.38377952575683594,Other,Other,True,0.2624098062515259,0.5149843692779541
40282,451308,0.7349938154220581,0.4312898814678192,Other,Other,True,0.3037039339542389,0.5831418633460999
40513,53167,0.4337898790836334,0.6778457164764404,Other,Other,True,0.244055837392807,0.555817723274231
40513,53625,0.3675559163093567,0.6566218733787537,Other,Other,True,0.289065957069397,0.5120888948440552
40513,68308,0.38254261016845703,0.6790581941604614,Other,Other,True,0.2965155839920044,0.530800461769104
40513,68310,0.4024093747138977,0.7360948324203491,Other,Other,True,0.3336854577064514,0.5692521333694458
40513,313289,0.3804479241371155,0.6576693654060364,Other,Other,True,0.2772214412689209,0.5190585851669312
40513,323479,0.3879375457763672,0.665104866027832,Other,Other,True,0.27716732025146484,0.5265212059020996
40513,503651,0.3147578835487366,0.6992095112800598,Other,East_Asia,False,0.38445162773132324,0.5069836974143982
41865,44759,0.40203720331192017,0.7274730205535889,Other,Other,True,0.3254358172416687,0.5647551417350769
41865,53194,0.36242759227752686,0.6660329103469849,Other,Other,True,0.303605318069458,0.5142302513122559
41865,53427,0.3450905680656433,0.6550204753875732,Other,Other,True,0.30992990732192993,0.5000554919242859
41865,53660,0.38193270564079285,0.6671285629272461,Other,Other,True,0.28519585728645325,0.5245305895805359
41865,60435,0.3998209834098816,0.6844334602355957,Other,Other,True,0.2846124768257141,0.542127251625061
41865,60451,0.41051220893859863,0.675104558467865,Other,Other,True,0.26459234952926636,0.5428084135055542
41865,60470,0.42377424240112305,0.7031092643737793,Other,Other,True,0.27933502197265625,0.5634417533874512
41865,193451,0.6356140375137329,0.42166653275489807,Other,Other,True,0.21394750475883484,0.5286402702331543
41865,266450,0.6470897197723389,0.42004483938217163,Other,Other,True,0.22704488039016724,0.5335672497749329
42188,68310,0.3834560215473175,0.670303225517273,Other,Other,True,0.28684720396995544,0.5268796682357788
42188,200840,0.6357831954956055,0.3931776285171509,Other,Other,True,0.2426055669784546,0.514480471611023
42188,309519,0.6213257312774658,0.41721111536026,Other,Other,True,0.2041146159172058,0.5192685127258301
42188,312336,0.623593270778656,0.45361602306365967,Other,Other,True,0.16997724771499634,0.5386046767234802
42188,503651,0.42874860763549805,0.6640795469284058,Other,East_Asia,False,0.23533093929290771,0.5464140772819519
42733,68308,0.3418915271759033,0.6801305413246155,Other,Other,True,0.33823901414871216,0.511011004447937
42733,68310,0.40133535861968994,0.713363766670227,Other,Other,True,0.3120284080505371,0.5573495626449585
42733,310542,0.649825394153595,0.4979163706302643,Other,Other,True,0.1519090235233307,0.5738708972930908
42733,312336,0.7569034695625305,0.4671992361545563,Other,Other,True,0.28970423340797424,0.6120513677597046
42733,315735,0.6388031244277954,0.3866093158721924,Other,Other,True,0.252193808555603,0.5127062201499939
42733,318622,0.6459023952484131,0.4634498059749603,Other,Other,True,0.18245258927345276,0.5546761155128479
42733,446563,0.437412828207016,0.6671339273452759,Other,South_Asia,False,0.2297210991382599,0.5522733926773071
44759,53167,0.4169365167617798,0.6665934324264526,Other,Other,True,0.24965691566467285,0.5417649745941162
44759,451270,0.4364212155342102,0.6609069108963013,Other,South_Asia,False,0.22448569536209106,0.5486640930175781
44759,503651,0.37821120023727417,0.6879845261573792,Other,East_Asia,False,0.309773325920105,0.5330978631973267
45449,53190,0.6299992203712463,0.49387577176094055,Other,Other,True,0.1361234486103058,0.5619376301765442
45449,308565,0.6438604593276978,0.5063874125480652,Other,Other,True,0.13747304677963257,0.5751240253448486
45449,309519,0.6263058185577393,0.45756611227989197,Other,Other,True,0.1687397062778473,0.5419360399246216
45449,310542,0.6589726209640503,0.45615023374557495,Other,Other,True,0.20282238721847534,0.557561457157135
45449,312336,0.7655172348022461,0.4866671562194824,Other,Other,True,0.27885007858276367,0.6260923147201538
45449,313256,0.6774271726608276,0.48235997557640076,Other,Other,True,0.19506719708442688,0.5798936486244202
45449,313658,0.7062839269638062,0.49964022636413574,Other,Other,True,0.2066437005996704,0.6029622554779053
49068,68308,0.44124147295951843,0.6836517453193665,Other,Other,True,0.24241027235984802,0.5624465942382812
49068,68310,0.42041653394699097,0.6986693739891052,Other,Other,True,0.27825284004211426,0.5595429539680481
49068,451725,0.6246364712715149,0.4403350055217743,Other,Other,True,0.1843014657497406,0.5324857831001282
53013,228990,0.6389445066452026,0.49566447734832764,Other,Other,True,0.143280029296875,0.5673044323921204
53013,454353,0.6310075521469116,0.4880217909812927,Other,South_Asia,False,0.1429857611656189,0.5595146417617798
53158,53226,0.41107624769210815,0.6664023399353027,Other,Other,True,0.2553260922431946,0.5387393236160278
53158,53427,0.4316953420639038,0.6719132661819458,Other,Other,True,0.240217924118042,0.5518043637275696
53158,68310,0.4378690719604492,0.6715313196182251,Other,Other,True,0.23366224765777588,0.5547001957893372
53158,78145,0.442488431930542,0.7065532207489014,Other,Other,True,0.2640647888183594,0.5745208263397217
53158,192770,0.6814395785331726,0.5066301822662354,Other,Other,True,0.17480939626693726,0.5940349102020264
53158,307598,0.6684895753860474,0.4922615587711334,Other,Other,True,0.17622801661491394,0.580375611782074
53158,307599,0.6716768741607666,0.4716901481151581,Other,Other,True,0.19998672604560852,0.5716835260391235
